iter	RMSE
2910	0.0554293403
2911	0.05542806582
2912	0.05541186434
2913	0.05538036734
2914	0.05536351832
2915	0.05534738663
2916	0.05533860747
2917	0.0553201535
2918	0.05530508165
2919	0.05529293921
2920	0.0552756383
2921	0.05525226204
2922	0.05524123662
2923	0.0552272379
2924	0.05521004777
2925	0.05520074781
2926	0.05519378806
2927	0.0551687595
2928	0.05515765847
2929	0.05515074946
2930	0.05513472024
2931	0.05512414383
2932	0.05511209907
2933	0.05511099773
2934	0.05509781589
2935	0.0550951395
2936	0.05506938525
2937	0.05504946471
2938	0.05503464185
2939	0.05502267292
2940	0.05500485467
2941	0.05499290303
2942	0.05498322702
2943	0.05496054923
2944	0.05494630543
2945	0.05492757923
2946	0.05490343803
2947	0.05488982791
2948	0.05486461616
2949	0.05484735943
2950	0.05484069564
2951	0.05482185157
2952	0.05480611828
2953	0.05479541539
2954	0.05478375178
2955	0.05477373343
2956	0.05475636907
2957	0.05474712065
2958	0.05473764725
2959	0.05472424828
2960	0.0547096877
2961	0.05469140615
2962	0.05466858475
2963	0.05465503707
2964	0.0546455447
2965	0.05463459747
2966	0.05462477016
2967	0.05461384806
2968	0.05460374246
2969	0.05458492094
2970	0.05457255295
2971	0.05455603937
2972	0.05454194326
2973	0.05453307755
2974	0.05451123999
2975	0.05448607403
2976	0.05446513924
2977	0.0544500712
2978	0.05443286342
2979	0.05442026748
2980	0.05439812992
2981	0.05438009602
2982	0.0543631508
2983	0.05434881657
2984	0.05433412613
2985	0.05433190217
2986	0.05432636921
2987	0.05431400313
2988	0.05429323996
2989	0.05426983946
2990	0.0542579421
2991	0.05424900714
2992	0.05424062541
2993	0.05423006041
2994	0.05420791391
2995	0.05418601847
2996	0.0541798091
2997	0.05416554211
2998	0.05414232608
2999	0.0541257433
